YBR288c|APM3|YNR006w|VPS27|class A (vps8delta, vps35delta), B (vpl18-9, ypt7delta), C (pep5delta, pep3delta, vpl25-6), F (vps1delta, vpt4) vps mutants do not reveal marked synthetic growth defects with apm3delta mutants;class E vps mutants (vpl4-1, vps27delta) regain the ability to|9412470|902.01.01.02.02
YBR288c|APM3|YOR036w|PEP12|apm3 null mutants combined with class D vps mutations reveal in nearly all cases (vpl3-1, pep12delta, vpl31-2, vpl9-10, pep7delta, vpt21, vps45delta, mts1-1) synthetic growth defects|9412470|902.01.01.02.02.02
YBR288c|APM3|YOR089c|VPS21|apm3 null mutants combined with class D vps mutations reveal in nearly all cases (vpl3-1, pep12delta, vpl31-2, vpl9-10, pep7delta, vpt21, vps45delta, mts1-1) synthetic growth defectsynthetic growth defect|9412470|902.01.01.02.02
YBR288c|APM3|YPR173c|VPS4|class E vps mutants (vpl4-1, vps27delta) regain the ability to sort membrane cargo from the prevacuole to the vacuole when deleted for APM3|9412470|902.01.01.02.02
YBR289w|SNF5|YGR252w|GCN5|gcn5delta snf5delta mutants show synthetic sicknessynthetic growth defect;synthetic sickness|9335585|902.01.01.02.02
YBR289w|SNF5|YOL148c|SPT20|spt20delta snf5delta mutants are synthetic lethal|9335585|902.01.01.02.02.02.01
YBR289w|SNF5|YPL129w|ANC1|gel retardation experiment; interacts with Anc1p in protein interaction blots; interacts with the Snf5p component of the SWI/SNF complex in protein interaction blots|8668146|902.01.01.02.01.04
YBR290w|BSD2|YDR123c|INO2|overexpression of Ino2p can rescue inositol auxotrophy of bsd2-1|8725219|902.01.01.02.02
YBR290w|BSD2|YJR104c|SOD1|bsd2 null mutant suppresses aerobic defects of sod1 mutant through elevated accumulation of copper|7862131,7935419|902.01.01.02.02
YBR296c|PHO89|YHR188c|GPI16|two hybrid IST hits: 1|11283351|902.01.01.02.01.07,902.01.09.02
YBR296c|PHO89|YLR137w|YLR137w|two hybrid IST hits: 1|11283351|902.01.01.02.01.07,902.01.09.02
YBR296c|PHO89|YML089c|YML089c|two hybrid IST hits: 1|11283351|902.01.01.02.01.07,902.01.09.02
YCL004w|PEL1|YER026c|CHO1|synthetic lethal||902.01.01.02.02.02.01
YCL004w|PGS1|YER026c|CHO1|synthetic lethal||902.01.01.02.02.02.01
YCL009c|ILV6|YER094c|PUP3|two hybrid|10655498|902.01.01.02.01.07,902.01.09.02
YCL014w|BUD3|YIL104c|YIL104c|two hybrid IST hits: 1|11283351|902.01.01.02.01.07,902.01.09.02
YCL014w|BUD3|YJR092w|BUD4|two hybrid IST hits: 1|11283351|902.01.01.02.01.07,902.01.09.02
YCL016c|DCC1|YAL024c|LTE1|Cell cycle control|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.01,902.01.01.02.02.05.01.01
YCL016c|DCC1|YAR002w|NUP60|Nuclear-cytoplasmic transport|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.03.01,902.01.01.02.02.05.01.02
YCL016c|DCC1|YBR231c|AOR1|Unknown|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.03.01,902.01.01.02.02.05.01.02
YCL016c|DCC1|YCL061c|MRC1|DNA repair|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.01,902.01.01.02.02.05.01.01
YCL016c|DCC1|YDL013w|HEX3|Meiosis|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.03.01,902.01.01.02.02.05.01.02
YCL016c|DCC1|YDL020c|RPN4|Protein degradation|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.01,902.01.01.02.02.05.01.02
YCL016c|DCC1|YDR004w|RAD57|DNA repair|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.03.01,902.01.01.02.02.05.01.01
YCL016c|DCC1|YDR207c|UME6|Meiosis|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.01,902.01.01.02.02.05.01.02
YCL016c|DCC1|YDR217c|RAD9|DNA repair|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.01,902.01.01.02.02.05.01.01
YCL016c|DCC1|YEL037c|RAD23|DNA repair|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.01,902.01.01.02.02.05.01.01
YCL016c|DCC1|YER007w|PAC2|Cell structure|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.01,902.01.01.02.02.05.01.02
YCL016c|DCC1|YER016w|BIM1|Mitosis|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.03.01,902.01.01.02.02.05.01.02
YCL016c|DCC1|YER019w|ISC1|Lipid metabolism|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.01,902.01.01.02.02.05.01.01
YCL016c|DCC1|YER095w|RAD51|DNA repair|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.03.01,902.01.01.02.02.05.01.01
YCL016c|DCC1|YER164w|CHD1|Chromatin/chromosome structure|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.03.01,902.01.01.02.02.05.01.02
YCL016c|DCC1|YGL066w|SSF73|Pol II transcription|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.03.01,902.01.01.02.02.05.01.02
YCL016c|DCC1|YGL066w|SSF73|Pol II transcription|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.01,902.01.01.02.02.05.01.01
YCL016c|DCC1|YGL086w|MAD1|Mitosis|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.01,902.01.01.02.02.05.01.01
YCL016c|DCC1|YGL163c|RAD54|DNA repair|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.03.01,902.01.01.02.02.05.01.01
YCL016c|DCC1|YGL173c|KEM1|RNA processing|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.01,902.01.01.02.02.05.01.02
YCL016c|DCC1|YGL244w|RTF1|Pol II transcription|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.01,902.01.01.02.02.05.01.02
YCL016c|DCC1|YGR184c|UBR1|Protein degradation|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.03.01,902.01.01.02.02.05.01.02
YCL016c|DCC1|YGR188c|BUB1|Mitosis|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.01,902.01.01.02.02.05.01.02
YCL016c|DCC1|YHL023c|YHL023c|two hybrid|10655498|902.01.01.02.01.07,902.01.09.02
YCL016c|DCC1|YHL023c|YHL023c|two hybrid IST hits: 1|11283351|902.01.01.02.01.07,902.01.09.02
YCL016c|DCC1|YHR031c|RRM3|DNA replication|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.01,902.01.01.02.02.05.01.02
YCL016c|DCC1|YHR058c|MED6|two hybrid|10655498|902.01.01.02.01.07,902.01.09.02
YCL016c|DCC1|YHR058c|MED6|two hybrid IST hits: 1|11283351|902.01.01.02.01.07,902.01.09.02
YCL016c|DCC1|YHR200w|RPN10|Pol II transcription|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.01,902.01.01.02.02.05.01.02
YCL016c|DCC1|YJL013c|MAD3|Mitosis|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.03.01,902.01.01.02.02.05.01.01
YCL016c|DCC1|YJL030w|MAD2|Mitosis|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.01,902.01.01.02.02.05.01.01
YCL016c|DCC1|YJL092w|HPR5|DNA repair|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.01,902.01.01.02.02.05.01.02
YCL016c|DCC1|YJR043c|POL32|DNA replication|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.03.01,902.01.01.02.02.05.01.02
YCL016c|DCC1|YJR145c|RPS4A|Protein synthesis|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.03.01,902.01.01.02.02.05.01.02
YCL016c|DCC1|YKL101w|HSL1|Cell cycle control|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.01,902.01.01.02.02.05.01.02
YCL016c|DCC1|YKL113c|RAD27|DNA repair|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.03.01,902.01.01.02.02.05.01.01
YCL016c|DCC1|YLR123c|YLR123c|two hybrid|10655498|902.01.01.02.01.07,902.01.09.02
YCL016c|DCC1|YLR123c|YLR123c|two hybrid IST hits: 1|11283351|902.01.01.02.01.07,902.01.09.02
YCL016c|DCC1|YLR235c|YLR235C|Unknown|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.03.01,902.01.01.02.02.05.01.02
YCL016c|DCC1|YML028w|TSA1|Cell stress|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.01,902.01.01.02.02.05.01.02
YCL016c|DCC1|YML032c|RAD52|DNA repair|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.03.01,902.01.01.02.02.05.01.01
YCL016c|DCC1|YML094w|GIM5|Cell structure|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.01,902.01.01.02.02.05.01.02
YCL016c|DCC1|YMR038c|LYS7|Amino-acid metabolism|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.03.01,902.01.01.02.02.05.01.02
YCL016c|DCC1|YMR048w|CSM3|Meiosis|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.01,902.01.01.02.02.05.01.02
YCL016c|DCC1|YMR179w|SPT21|Pol II transcription|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.01,902.01.01.02.02.05.01.02
YCL016c|DCC1|YMR190c|SGS1|DNA repair|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.03.01,902.01.01.02.02.05.01.01
YCL016c|DCC1|YMR198w|CIK1|Mitosis|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.01,902.01.01.02.02.05.01.02
YCL016c|DCC1|YMR224c|MRE11|DNA repair|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.01,902.01.01.02.02.05.01.02
YCL016c|DCC1|YNL153c|GIM3|Cell structure|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.01,902.01.01.02.02.05.01.01
YCL016c|DCC1|YNL206c|RTT106|Unknown|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.03.01,902.01.01.02.02.05.01.02
YCL016c|DCC1|YNL250w|RAD50|DNA repair|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.01,902.01.01.02.02.05.01.02
YCL016c|DCC1|YNL273w|TOF1|DNA repair|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.03.01,902.01.01.02.02.05.01.02
YCL016c|DCC1|YNL298w|CLA4|Cell polarity|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.01,902.01.01.02.02.05.01.01
YCL016c|DCC1|YOL012c|HTZ1|Chromatin/chromosome structure|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.03.01,902.01.01.02.02.05.01.01
YCL016c|DCC1|YOR195w|SLK19|Chromatin/chromosome structure|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.01,902.01.01.02.02.05.01.02
YCL016c|DCC1|YOR349w|CIN1|Cell structure|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.03.01,902.01.01.02.02.05.01.02
YCL016c|DCC1|YPL008w|CHL1|Chromatin/chromosome structure|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.03.01,902.01.01.02.02.05.01.02
YCL016c|DCC1|YPL194w|DDC1|DNA repair|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.03.01,902.01.01.02.02.05.01.01
YCL016c|DCC1|YPL241c|CIN2|Cell structure|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.01,902.01.01.02.02.05.01.02
YCL016c|DCC1|YPR036w|VMA13|Vacuolar organization and biogenesis|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.01,902.01.01.02.02.05.01.02
YCL016c|DCC1|YPR119w|CLB2|Cell cycle control|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.03.01,902.01.01.02.02.05.01.02
YCL016c|DCC1|YPR120c|CLB5|Cell cycle control|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.01,902.01.01.02.02.05.01.02
YCL016c|DCC1|YPR135w|CTF4|Chromatin/chromosome structure|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.01,902.01.01.02.02.05.01.02
YCL016c|DCC1|YPR141c|KAR3|Mitosis|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.01,902.01.01.02.02.05.01.02
YCL017c|NFS1|YJR104c|SOD1|nfs1 mutation suppresses oxygen toxicity of sod1 mutant;suppression mutation|9813017|902.01.01.02.02.01.01
YCL018w|LEU2|YDR160w|SSY1|null mutant is synthetically lethal in combination with leu2 on complex media|10409731,11788966|902.01.01.02.02.02.01
YCL018w|LEU2|YKL106w|AAT1|synthetic lethal|2697749|902.01.01.02.02.02.01
YCL019w|YCL019w|YDR261w-a|YDR261w-a|two hybrid IST hits: 5|11283351|902.01.01.02.01.07,902.01.09.02
YCL019w|YCL019w|YDR261w-b|YDR261w-b|two hybrid IST hits: 6|11283351|902.01.01.02.01.07,902.01.09.02
YCL019w|YCL019w|YHR189w|YHR189w|two hybrid IST hits: 1|11283351|902.01.01.02.01.07,902.01.09.02
YCL019w|YCL019w|YOL030w|YOL030w|two hybrid IST hits: 1|11283351|902.01.01.02.01.07,902.01.09.02
YCL020w|YCL020w|YDR261w-a|YDR261w-a|two hybrid IST hits: 7|11283351|902.01.01.02.01.07,902.01.09.02
YCL020w|YCL020w|YDR261w-b|YDR261w-b|two hybrid IST hits: 2|11283351|902.01.01.02.01.07,902.01.09.02
YCL020w|YCL020w|YDR510w|SMT3|two hybrid IST hits: 7|11283351|902.01.01.02.01.07,902.01.09.02
YCL022c|YCL022c|YBR038w|CHS2|two hybrid IST hits: 1|11283351|902.01.01.02.01.07,902.01.09.02
YCL024w|KCC4|YKR048c|NAP1|two hybrid|10688190|902.01.01.02.01.07,902.01.09.02
YCL025c|AGP1|YIR038c|GTT1|two hybrid IST hits: 2|11283351|902.01.01.02.01.07,902.01.09.02
YCL027w|FUS1|YAL017w|FUN31|two hybrid with SH3 domain as bait|11743162|902.01.01.02.01.07,902.01.09.02
YCL027w|FUS1|YAL031c|FUN21|two hybrid with SH3 domain as bait|11743162|902.01.01.02.01.07,902.01.09.02
YCL027w|FUS1|YBL071c|YBL071c|two hybrid with SH3 domain as bait|11743162|902.01.01.02.01.07,902.01.09.02
YCL027w|FUS1|YBL105c|PKC1|two hybrid with SH3 domain as bait|11743162|902.01.01.02.01.07,902.01.09.02
YCL027w|FUS1|YDL159w|STE7|coimmunoprecipitation||902.01.01.02.01.01
YCL027w|FUS1|YER032w|FIR1|two hybrid with SH3 domain as bait|11743162|902.01.01.02.01.07,902.01.09.02
YCL027w|FUS1|YER118c|SHO1|two hybrid with SH3 domain as bait|11743162|902.01.01.02.01.07,902.01.09.02
YCL027w|FUS1|YER149c|PEA2|two hybrid with SH3 domain as bait|11743162|902.01.01.02.01.07,902.01.09.02
YCL027w|FUS1|YFL039c|ACT1|two hybrid||902.01.01.02.01.07,902.01.09.01
YCL027w|FUS1|YGR070w|ROM1|two hybrid with SH3 domain as bait|11743162|902.01.01.02.01.07,902.01.09.02
YCL027w|FUS1|YHR158c|KEL1|kel1 fus1 double mutant show enhanced cell fusion defect compared to kel1 mutant;synthetic growth phenotype;synthetic growth effect|9786949|902.01.01.02.02.02.03
YCL027w|FUS1|YIL159w|BNR1|two hybrid with SH3 domain as bait|11743162|902.01.01.02.01.07,902.01.09.02
YCL027w|FUS1|YKL092c|BUD2|two hybrid with SH3 domain as bait|11743162|902.01.01.02.01.07,902.01.09.02
YCL027w|FUS1|YKL105c|YKL105c|two hybrid with SH3 domain as bait|11743162|902.01.01.02.01.07,902.01.09.02
YCL027w|FUS1|YKR023w|YKR023w|two hybrid with SH3 domain as bait|11743162|902.01.01.02.01.07,902.01.09.02
YCL027w|FUS1|YKR101w|SIR1|two hybrid with SH3 domain as bait|11743162|902.01.01.02.01.07,902.01.09.02
YCL027w|FUS1|YLR117c|YLR117c|two hybrid with SH3 domain as bait|11743162|902.01.01.02.01.07,902.01.09.02
YCL027w|FUS1|YMR232w|FUS2|FUS1 overexpression suppresses fus2 mutants and vice versa;FUS2 overexpression suppresses fus1 mutants and vice versa;suppression overexpression||902.01.01.02.02.01.02.01
YCL027w|FUS1|YNL054w|VAC7|two hybrid with SH3 domain as bait|11743162|902.01.01.02.01.07,902.01.09.02
YCL027w|FUS1|YNL058c|YNL058c|two hybrid with SH3 domain as bait|11743162|902.01.01.02.01.07,902.01.09.02
YCL027w|FUS1|YNL075w|YNL075w|two hybrid with SH3 domain as bait|11743162|902.01.01.02.01.07,902.01.09.02
YCL027w|FUS1|YNL271c|BNI1|two hybrid with SH3 domain as bait|11743162|902.01.01.02.01.07,902.01.09.02
YCL027w|FUS1|YOR017w|PET127|two hybrid with SH3 domain as bait|11743162|902.01.01.02.01.07,902.01.09.02
YCL027w|FUS1|YPR008w|YPR008w|two hybrid with SH3 domain as bait|11743162|902.01.01.02.01.07,902.01.09.02
YCL029c|BIK1|YBL027w|RPL19B|Protein synthesis|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.01,902.01.01.02.02.05.01.02
YCL029c|BIK1|YCR065w|HCM1|Pol II transcription|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.01,902.01.01.02.02.05.01.02
YCL029c|BIK1|YCR077c|PAT1|Chromatin/chromosome structure|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.01,902.01.01.02.02.05.01.02
YCL029c|BIK1|YDR289c|RTT103|Unknown|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.01,902.01.01.02.02.05.01.02
YCL029c|BIK1|YDR360w|YDR360W|Unknown|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.01,902.01.01.02.02.05.01.01
YCL029c|BIK1|YEL003w|GIM4|Cell structure|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.01,902.01.01.02.02.05.01.01
YCL029c|BIK1|YEL061c|CIN8|slow growth;synthetic growth defect;synthetic lethal|9201714|902.01.01.02.02.02.01
YCL029c|BIK1|YEL061c|CIN8|Mitosis|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.01,902.01.01.02.02.05.01.01
YCL029c|BIK1|YER007w|PAC2|Cell structure|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.01,902.01.01.02.02.05.01.01
YCL029c|BIK1|YER016w|BIM1|synthetic lethal|9398684|902.01.01.02.02.02.01
YCL029c|BIK1|YER016w|BIM1|Mitosis|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.01,902.01.01.02.02.05.01.02
YCL029c|BIK1|YER016w|BIM1|two hybrid IST hits: 4|11283351|902.01.01.02.01.07,902.01.09.02
YCL029c|BIK1|YER096w|SHC1|Meiosis|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.01,902.01.01.02.02.05.01.02
YCL029c|BIK1|YFL037w|TUB2|synthetic lethal|2277073|902.01.01.02.02.02.01
YCL029c|BIK1|YFR019w|FAB1|Lipid metabolism|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.01,902.01.01.02.02.05.01.02
YCL029c|BIK1|YGL031c|RPL24A|Protein synthesis|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.01,902.01.01.02.02.05.01.02
YCL029c|BIK1|YGL086w|MAD1|Mitosis|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.01,902.01.01.02.02.05.01.02
YCL029c|BIK1|YGL173c|KEM1|RNA processing|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.01,902.01.01.02.02.05.01.02
YCL029c|BIK1|YGR078c|PAC10|Cell structure|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.01,902.01.01.02.02.05.01.01
YCL029c|BIK1|YGR092w|DBF2|Cell cycle control|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.03.01,902.01.01.02.02.05.01.02
YCL029c|BIK1|YGR188c|BUB1|Mitosis|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.01,902.01.01.02.02.05.01.02
YCL029c|BIK1|YIR009w|MSL1|RNA splicing|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.03.01,902.01.01.02.02.05.01.02
YCL029c|BIK1|YJL030w|MAD2|Mitosis|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.03.01,902.01.01.02.02.05.01.01
YCL029c|BIK1|YJL148w|RPA34|Protein synthesis|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.03.01,902.01.01.02.02.05.01.01
YCL029c|BIK1|YLR039c|RIC1|Vesicular transport|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.03.01,902.01.01.02.02.05.01.01
YCL029c|BIK1|YLR200w|YKE2|Cell structure|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.01,902.01.01.02.02.05.01.01
YCL029c|BIK1|YML085c|TUB1|synthetic lethal|2277073|902.01.01.02.02.02.01
YCL029c|BIK1|YML085c|TUB1|two hybrid|9398684|902.01.01.02.01.07,902.01.09.01
YCL029c|BIK1|YML094c-a|YML095C-A|Unknown|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.01,902.01.01.02.02.05.01.01
YCL029c|BIK1|YML094w|GIM5|Cell structure|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.01,902.01.01.02.02.05.01.01
YCL029c|BIK1|YML124c|TUB3|Cell structure|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.01,902.01.01.02.02.05.01.01
YCL029c|BIK1|YMR055c|BUB2|Mitosis|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.01,902.01.01.02.02.05.01.02
YCL029c|BIK1|YMR138w|CIN4|Cell structure|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.03.01,902.01.01.02.02.05.01.01
YCL029c|BIK1|YNL106c|INP52|Lipid metabolism|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.01,902.01.01.02.02.05.01.02
YCL029c|BIK1|YNL153c|GIM3|Cell structure|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.01,902.01.01.02.02.05.01.01
YCL029c|BIK1|YNL189w|SRP1|synthetic lethal with BIK1||902.01.01.02.02.02.01
YCL029c|BIK1|YOL012c|HTZ1|Chromatin/chromosome structure|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.01,902.01.01.02.02.05.01.01
YCL029c|BIK1|YOR026w|BUB3|synthetic lethal|9398684|902.01.01.02.02.02.01
YCL029c|BIK1|YOR026w|BUB3|Mitosis|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.01,902.01.01.02.02.05.01.01
YCL029c|BIK1|YOR058c|ASE1|Mitosis|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.01,902.01.01.02.02.05.01.01
YCL029c|BIK1|YOR265w|RBL2|Cell structure|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.03.01,902.01.01.02.02.05.01.01
YCL029c|BIK1|YOR349w|CIN1|Cell structure|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.01,902.01.01.02.02.05.01.02
YCL029c|BIK1|YPL124w|NIP29|two hybrid interaction between coiled-coil motifs (178-409, 1-180)|11087867|902.01.01.02.01.07,902.01.09.02
YCL029c|BIK1|YPL155c|KIP2|two hybrid interaction between coiled-coil motifs (178-409, 495-702)|11087867|902.01.01.02.01.07,902.01.09.02
YCL029c|BIK1|YPL241c|CIN2|Cell structure|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.01,902.01.01.02.02.05.01.02
YCL029c|BIK1|YPL269w|KAR9|synthetic lethal|9442113|902.01.01.02.02.02.01
YCL029c|BIK1|YPL269w|KAR9|Mitosis|14764870|901.01.01.01,902.01.09.02,902.01.01.02.02.02.01,902.01.01.02.02.05.01.02
YCL030c|HIS4|YDL047w|SIT4|SIT4 suppresses the HIS4 transcriptional defective mutant;suppressor of a HIS4 transcriptional defective mutant;suppression||902.01.01.02.02.01
YCL031c|RRP7|YOL082w|CVT19|two hybrid IST hits: 1|11283351|902.01.01.02.01.07,902.01.09.02
YCL032w|STE50|YBR059c|AKL1|two hybrid IST hits: 1|11283351|902.01.01.02.01.07,902.01.09.02
YCL032w|STE50|YDR032c|PST2|two hybrid|10688190|902.01.01.02.01.07,902.01.09.02
YCL032w|STE50|YDR103w|STE5|two hybrid|8816472|902.01.01.02.01.07,902.01.09.01
YCL032w|STE50|YDR103w|STE5|two hybrid|8816472,9636180,10397774|902.01.01.02.01.07,902.01.09.01
YCL032w|STE50|YDR309c|GIC2|two hybrid library: Ste50 Gic2(BD)|11489916|902.01.01.02.01.07,902.01.09.02
YCL032w|STE50|YHR061c|GIC1|two hybrid library: Ste50 Gic1(BD)|11489916|902.01.01.02.01.07,902.01.09.02
YCL032w|STE50|YLR362w|STE11|two hybrid|10688190|902.01.01.02.01.07,902.01.09.02
YCL032w|STE50|YLR362w|STE11|interaction of different fragments shows SAM-domains are absolutely required for interaction|11370856|902.01.01.02.01.07,902.01.09.01
YCL032w|STE50|YLR362w|STE11|two hybrid IST hits: 25|11283351|902.01.01.02.01.07,902.01.09.02
YCL032w|STE50|YLR362w|STE11|two hybrid|8793874|902.01.01.02.01.07,902.01.09.01
YCL032w|STE50|YLR362w|STE11|two hybrid; pulldown coimmunoprecipitation|8816472,9636180|902.01.01.02.01.07,902.01.01.02.01.01
YCL032w|STE50|YLR423c|APG17|two hybrid IST hits: 19|11283351|902.01.01.02.01.07,902.01.09.02
YCL032w|STE50|YMR117c|SPC24|two hybrid|9520439|902.01.01.02.01.07,902.01.09.01
YCL032w|STE50|YOR212w|STE4|two hybrid|9024634|902.01.01.02.01.07,902.01.09.01
YCL032w|STE50|YPR076w|YPR076w|two hybrid IST hits: 1|11283351|902.01.01.02.01.07,902.01.09.02
YCL037c|SRO9|YDR170c|SEC7|Sys2/Sro9 is a multicopy suppressor of sec7-1;SYS2/SRO9 is a multicopysuppressor of the temperature-sensitive phenotype of sec7-1;suppression  overexpression||902.01.01.02.02.01
YCL037c|SRO9|YFL039c|ACT1|act1-1 mutant is suppressed by overproduction of Sro9p;SRO9 is a multicopy suppressor of act1-1;suppression  overexpression|9383048|902.01.01.02.02.01
YCL037c|SRO9|YIL118w|RHO3|SRO9 is a multicopy suppressor of a rho3-null mutation;SRO9 is a multicopy suppressor of rho3 phenotype;suppression overexpression||902.01.01.02.02.01.02.01
YCL037c|SRO9|YLR262c|YPT6|Sys2/Sro9 is a multicopy suppressor of ypt6;suppression  overexpression||902.01.01.02.02.01
YCL037c|SRO9|YNL079c|TPM1|sro9 null mutant is synthetically lethal with tpm1 null mutant is synthetic lethal with sro9 null mutant||902.01.01.02.02.02.01
YCL037c|SRO9|YNL079c|TPM1|synthetic lethal|9383048|902.01.01.02.02.02.01
YCL038c|YCL038c|YMR009w|YMR009w|two hybrid IST hits: 1|11283351|902.01.01.02.01.07,902.01.09.02
YCL040w|GLK1|YCL040w|GLK1|two hybrid IST hits: 7|11283351|902.01.01.02.01.07,902.01.09.02
YCL040w|GLK1|YDR516c|YDR516c|two hybrid IST hits: 2|11283351|902.01.01.02.01.07,902.01.09.02
YCL040w|GLK1|YFL039c|ACT1|interaction with ACT1 in two hybrid screen using yeast actin as baitwo hybrid; two hybrid, may be false positive||902.01.01.02.01.07,902.01.09.01
YCL040w|GLK1|YJL071w|ARG2|two hybrid|10688190|902.01.01.02.01.07,902.01.09.02
YCL040w|GLK1|YML099c|ARGR2|two hybrid|10688190|902.01.01.02.01.07,902.01.09.02
